"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20190101 ~ 20191231"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적(㎡)","거래금액(만원)","지분구분"
"서울특별시 서초구 내곡동","*","전","개발제한구역","8m미만","201906","24","43","2,000"," "
"서울특별시 중랑구 상봉동","1**","도로","제3종일반주거지역","-","201906","24","54.2","22,450"," "
"서울특별시 서초구 염곡동","2**","전","개발제한구역","25m이상","201906","24","1924","250,000"," "
"서울특별시 송파구 오금동","산*","임야","개발제한구역","-","201906","24","36.36","3,289","지분"
"서울특별시 서초구 방배동","2***","대","자연녹지지역","25m이상","201906","24","69","32,430"," "
"서울특별시 양천구 신정동","1**","대","자연녹지지역","8m미만","201906","24","112","32,481"," "
"서울특별시 마포구 성산동","2**","대","제2종일반주거지역","8m미만","201906","24","6.3","4,955"," "
"서울특별시 송파구 거여동","6**","대","제3종일반주거지역","8m미만","201906","24","22.5","41,906","지분"
"서울특별시 은평구 증산동","2**","대","제2종일반주거지역","8m미만","201906","24","27.92","48,118"," "
"서울특별시 송파구 오금동","산*","임야","개발제한구역","-","201906","24","55.37","5,008","지분"
"서울특별시 송파구 마천동","1**","도로","제2종일반주거지역","-","201906","24","151","50,510"," "
"서울특별시 송파구 오금동","산*","임야","개발제한구역","-","201906","24","71.92","6,503","지분"
"서울특별시 강남구 세곡동","6**","대","제2종일반주거지역","12m미만","201906","24","879","850,872"," "
"서울특별시 송파구 오금동","산*","임야","개발제한구역","-","201906","24","9.92","897","지분"
"서울특별시 구로구 항동","산2*","임야","개발제한구역","-","201906","24","330","9,900","지분"
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201906","25","85","1,037","지분"
"서울특별시 서대문구 홍은동","2**","대","제2종일반주거지역","-","201906","25","4.85","1,100","지분"
"서울특별시 서대문구 홍은동","2**","대","제2종일반주거지역","-","201906","25","4.89","1,189","지분"
"서울특별시 성북구 정릉동","8**","전","제1종일반주거지역","8m미만","201906","25","62","12,245"," "
"서울특별시 강동구 성내동","1**","대","근린상업지역","-","201906","25","162","122,500"," "
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201906","25","33","129","지분"
"서울특별시 서대문구 홍은동","2**","잡종지","제2종일반주거지역","-","201906","25","179","18,000"," "
"서울특별시 강서구 방화동","산1**","임야","개발제한구역","-","201906","25","66","2,140","지분"
"서울특별시 강남구 역삼동","6**","도로","일반상업지역","-","201906","25","4","2,868","지분"
"서울특별시 강서구 방화동","산1**","임야","개발제한구역","-","201906","25","95.25","2,996","지분"
"서울특별시 동작구 상도1동","4**","대","제2종일반주거지역","8m미만","201906","25","70.5","20,000","지분"
"서울특별시 강북구 수유동","7**","대","제2종일반주거지역","8m미만","201906","25","52.47","20,128","지분"
"서울특별시 노원구 상계동","1**","대","제2종일반주거지역","-","201906","25","25","3,300"," "
"서울특별시 용산구 이촌동","2**","대","제2종일반주거지역","25m미만","201906","25","22.9","34,600"," "
"서울특별시 광진구 자양동","5*","대","제2종일반주거지역","8m미만","201906","25","63","35,400"," "
"서울특별시 성북구 장위동","2*","대","제1종일반주거지역","-","201906","25","142","40,000"," "
"서울특별시 용산구 이촌동","2**","대","제2종일반주거지역","12m미만","201906","25","3.6","5,250"," "
"서울특별시 서대문구 홍은동","2**","대","제2종일반주거지역","-","201906","25","2.91","710","지분"
"서울특별시 서대문구 홍은동","2**","대","제2종일반주거지역","-","201906","25","3.15","770","지분"
"서울특별시 도봉구 도봉동","산5*","임야","개발제한구역","8m미만","201906","25","199","774","지분"
"서울특별시 종로구 사직동","3**","대","제1종일반주거지역","8m미만","201906","26","4.6","1,000"," "
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201906","26","100","1,197","지분"
"서울특별시 동대문구 전농동","1**","대","제2종일반주거지역","-","201906","26","2","1,494"," "
"서울특별시 서대문구 홍은동","1*","대","제2종일반주거지역","8m미만","201906","26","4.38","1,730","지분"
"서울특별시 마포구 창전동","1*","대","제2종일반주거지역","-","201906","26","16","12,128"," "
"서울특별시 강동구 명일동","산5*","임야","개발제한구역","25m미만","201906","26","8186","175,395"," "
"서울특별시 양천구 신월동","4*","대","제3종일반주거지역","25m이상","201906","26","365.6","180,000"," "
"서울특별시 종로구 평창동","1**","대","제1종전용주거지역","12m미만","201906","26","23","22,000"," "
"서울특별시 동대문구 휘경동","2**","도로","제3종일반주거지역","-","201906","26","2086","287,000"," "
"서울특별시 도봉구 도봉동","6**","대","제2종일반주거지역","25m이상","201906","26","441.3","290,000"," "
"서울특별시 동작구 노량진동","2**","대","제3종일반주거지역","8m미만","201906","26","7","3,500"," "
"서울특별시 동작구 노량진동","2**","대","제2종일반주거지역","-","201906","26","6","3,500"," "
"서울특별시 동대문구 전농동","6**","대","일반상업지역","12m미만","201906","26","158.3","366,474"," "
"서울특별시 광진구 중곡동","7*","도로","제1종일반주거지역","-","201906","26","4.9","380"," "
"서울특별시 종로구 혜화동","2*","대","제1종일반주거지역","8m미만","201906","26","13.1","4,234"," "
"서울특별시 강남구 역삼동","6**","도로","일반상업지역","-","201906","26","6.6","4,780","지분"
"서울특별시 동작구 노량진동","2**","대","제3종일반주거지역","8m미만","201906","26","75","46,500"," "
"서울특별시 강서구 공항동","6*","도로","제3종일반주거지역","-","201906","26","21","470"," "
"서울특별시 동대문구 용두동","7**","대","일반상업지역","8m미만","201906","26","6.5","5,000","지분"
"서울특별시 동작구 노량진동","2**","대","제3종일반주거지역","8m미만","201906","26","13","6,500"," "
"서울특별시 강서구 공항동","6*","도로","제3종일반주거지역","-","201906","26","37","830"," "
"서울특별시 노원구 상계동","6***","대","제3종일반주거지역","-","201906","26","35.1","9,337"," "
"서울특별시 강서구 오곡동","5**","전","개발제한구역","8m미만","201906","26","3997","90,600"," "
"서울특별시 강동구 고덕동","1**","주차장","준주거지역","8m미만","201906","26","1356","902,419"," "
"서울특별시 강북구 미아동","7**","대","제2종일반주거지역","8m미만","201906","27","7","1,590"," "
"서울특별시 강북구 미아동","7**","대","제2종일반주거지역","8m미만","201906","27","7","1,590"," "
"서울특별시 용산구 서빙고동","2**","대","제3종일반주거지역","8m미만","201906","27","20.75","12,600","지분"
"서울특별시 중구 예장동","*","대","제1종일반주거지역","8m미만","201906","27","294.2","140,080","지분"
"서울특별시 강북구 미아동","7**","대","제2종일반주거지역","8m미만","201906","27","80","18,170"," "
"서울특별시 강남구 역삼동","6**","도로","일반상업지역","-","201906","27","4","2,868","지분"
"서울특별시 마포구 노고산동","5*","대","준주거지역","8m미만","201906","27","114","204,994"," "
"서울특별시 중구 예장동","*","대","제1종일반주거지역","8m미만","201906","27","20.8","21,420","지분"
"서울특별시 성북구 정릉동","6**","대","제1종일반주거지역","8m미만","201906","27","13","3,000"," "
"서울특별시 송파구 오금동","산*","임야","개발제한구역","-","201906","27","36.36","3,289","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201906","27","165","345","지분"
"서울특별시 성북구 장위동","7*","도로","제2종일반주거지역","-","201906","27","33","4,122"," "
"서울특별시 종로구 명륜4가","1**","대","제2종일반주거지역","8m미만","201906","27","10.4","4,333","지분"
"서울특별시 강남구 역삼동","6**","도로","일반상업지역","-","201906","27","7.3","5,258","지분"
"서울특별시 강북구 번동","4**","도로","제3종일반주거지역","8m미만","201906","27","5.5","50"," "
"서울특별시 송파구 마천동","5*","임야","개발제한구역","-","201906","27","86","6,370","지분"
"서울특별시 강서구 오쇠동","1**","전","개발제한구역","8m미만","201906","27","2443","89,000"," "
"서울특별시 성북구 정릉동","7**","대","제1종일반주거지역","-","201906","27","13","900"," "
"서울특별시 구로구 항동","산4*","임야","개발제한구역","8m미만","201906","27","165","939","지분"
"서울특별시 구로구 항동","산2*","임야","개발제한구역","-","201906","28","36","1,089","지분"
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201906","28","165","1,995","지분"
"서울특별시 용산구 후암동","4**","대","제1종일반주거지역","8m미만","201906","28","5.3","10,000"," "
"서울특별시 강서구 오곡동","5**","답","개발제한구역","8m미만","201906","28","3907","117,000"," "
"서울특별시 강서구 가양동","2**","대","준공업지역","12m미만","201906","28","79","120,000"," "
"서울특별시 용산구 서빙고동","2**","대","제3종일반주거지역","8m미만","201906","28","8.25","3,500","지분"
"서울특별시 강북구 우이동","산6*","임야","자연녹지지역","8m미만","201906","28","330","3,990","지분"
"서울특별시 도봉구 창동","6**","도로","준공업지역","-","201906","28","3.54","337","지분"
"서울특별시 도봉구 도봉동","산2*","임야","개발제한구역","-","201906","28","165","345","지분"
"서울특별시 송파구 마천동","5*","임야","개발제한구역","-","201906","28","83","6,125","지분"
"서울특별시 마포구 대흥동","*","대","제2종일반주거지역","25m이상","201906","28","7.7","71,574","지분"
"서울특별시 용산구 이촌동","3**","대","제3종일반주거지역","25m이상","201906","29","6.61","1","지분"
"서울특별시 서대문구 남가좌동","2**","잡종지","준주거지역","8m미만","201906","29","10","29,900"," "
"서울특별시 성동구 성수동2가","2**","대","제2종일반주거지역","-","201906","29","13.68","3,500","지분"
"서울특별시 강남구 율현동","1**","답","개발제한구역","-","201906","29","648","36,936"," "
"서울특별시 광진구 구의동","2**","대","준주거지역","8m미만","201906","29","231.4","399,000"," "
"서울특별시 강동구 명일동","산5*","임야","개발제한구역","-","201906","29","387","40,000"," "
"서울특별시 서초구 서초동","1***","대","제2종일반주거지역","8m미만","201906","30","102.65","140,500","지분"
"서울특별시 도봉구 쌍문동","1**","대","제2종일반주거지역","8m미만","201906","30","36.16","18,500","지분"
"서울특별시 동대문구 휘경동","3**","대","제2종일반주거지역","8m미만","201906","30","7","4,250"," "
"서울특별시 구로구 항동","산2*","임야","개발제한구역","-","201907","1","36","1,089","지분"
"서울특별시 강서구 가양동","1**","전","준공업지역","25m이상","201907","1","1.05","1,149","지분"
