"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20200101 ~ 20200127"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세(만원)","층","건축년도","도로명"
"경상남도 김해시 부곡동","805-1","0805","0001","월산마을11단지주공","월세","51.92","202001","9","3,168","18","8","2004","월산로 103"
"경상남도 김해시 부곡동","805-1","0805","0001","월산마을11단지주공","월세","59.99","202001","10","2,821","15","11","2004","월산로 103"
"경상남도 김해시 부곡동","801-2","0801","0002","월산마을1단지부영13차","월세","47.382","202001","9","2,000","20","4","2002","부곡로 78"
"경상남도 김해시 부곡동","801-2","0801","0002","월산마을1단지부영13차","월세","47.382","202001","17","500","27","8","2002","부곡로 78"
"경상남도 김해시 부곡동","802-2","0802","0002","월산마을5단지두산위브","전세","84.9131","202001","2","11,500","0","2","2004","월산로 112-55"
"경상남도 김해시 부곡동","803-2","0803","0002","월산마을7단지주공4차","전세","59.73","202001","3","8,000","0","8","2004","월산로 119"
"경상남도 김해시 부곡동","803-2","0803","0002","월산마을7단지주공4차","월세","59.73","202001","6","1,000","30","10","2004","월산로 119"
"경상남도 김해시 부곡동","881-2","0881","0002","월산마을8단지부영16차","전세","80.8839","202001","9","8,000","0","2","2004","월산로 111-48"
"경상남도 김해시 부곡동","881-2","0881","0002","월산마을8단지부영16차","월세","80.8839","202001","18","1,000","35","12","2004","월산로 111-48"
"경상남도 김해시 부원동","1043","1043","0000","부원역푸르지오","전세","84.995","202001","3","28,000","0","17","2014","김해대로 2326"
"경상남도 김해시 부원동","1043","1043","0000","부원역푸르지오","전세","81.841","202001","6","24,000","0","3","2014","김해대로 2326"
"경상남도 김해시 부원동","1043","1043","0000","부원역푸르지오","전세","81.841","202001","15","24,000","0","23","2014","김해대로 2326"
"경상남도 김해시 부원동","1043","1043","0000","부원역푸르지오","전세","81.841","202001","18","24,000","0","29","2014","김해대로 2326"
"경상남도 김해시 삼계동","1428-2","1428","0002","김해북부7차부영","전세","84.7888","202001","7","16,000","0","17","2005","삼계로 248"
"경상남도 김해시 삼계동","1155-9","1155","0009","동신","전세","49.72","202001","13","5,000","0","8","1994","김해대로 1784-14"
"경상남도 김해시 삼계동","1428-1","1428","0001","동원로얄듀크","전세","79.0658","202001","3","11,000","0","6","2005","가야로 60"
"경상남도 김해시 삼계동","1428-1","1428","0001","동원로얄듀크","전세","84.9741","202001","4","13,000","0","18","2005","가야로 60"
"경상남도 김해시 삼계동","1428-1","1428","0001","동원로얄듀크","월세","79.0658","202001","4","1,000","45","10","2005","가야로 60"
"경상남도 김해시 삼계동","1428-4","1428","0004","분성마을현대I아파트3","전세","77.0945","202001","6","10,000","0","5","2003","삼계로 232"
"경상남도 김해시 삼계동","1428-4","1428","0004","분성마을현대I아파트3","전세","77.0945","202001","13","7,000","0","11","2003","삼계로 232"
"경상남도 김해시 삼계동","1428-4","1428","0004","분성마을현대I아파트3","전세","77.0945","202001","23","10,000","0","9","2003","삼계로 232"
"경상남도 김해시 삼계동","1543","1543","0000","삼계구산아이파크1단지","전세","84.9968","202001","13","20,000","0","13","2013","김해대로 1870"
"경상남도 김해시 삼계동","1543","1543","0000","삼계구산아이파크1단지","전세","84.9968","202001","15","18,500","0","8","2013","김해대로 1870"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","전세","59.9633","202001","4","13,000","0","14","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","전세","59.9738","202001","4","13,000","0","11","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","59.9793","202001","9","800","45","9","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","59.9633","202001","14","1,000","48","20","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","84.9828","202001","14","2,000","60","7","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","84.9828","202001","14","1,000","60","19","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","84.9828","202001","15","3,000","48","21","2019","해반천로 280"
"경상남도 김해시 삼계동","1545","1545","0000","삼계서희스타힐스","월세","59.9738","202001","15","1,000","40","24","2019","해반천로 280"
"경상남도 김해시 삼계동","610","0610","0000","삼계이안","전세","129.0568","202001","7","15,500","0","10","2007","해반천로278번길 12-27"
"경상남도 김해시 삼계동","610","0610","0000","삼계이안","월세","129.0568","202001","20","5,000","20","7","2007","해반천로278번길 12-27"
"경상남도 김해시 삼계동","1439-1","1439","0001","화정마을1단지","전세","84.9814","202001","16","13,000","0","13","2003","삼계로 253"
"경상남도 김해시 삼계동","1439-4","1439","0004","화정마을부영1차","전세","84.9814","202001","2","15,000","0","18","2002","해반천로168번길 7"
"경상남도 김해시 삼계동","1439-4","1439","0004","화정마을부영1차","전세","84.9814","202001","19","17,000","0","18","2002","해반천로168번길 7"
"경상남도 김해시 삼계동","1439-2","1439","0002","화정마을부영2차","전세","84.9814","202001","21","14,000","0","8","2002","삼계로 239"
"경상남도 김해시 삼계동","1439-6","1439","0006","화정마을부영3차","전세","84.9814","202001","4","16,000","0","14","2002","삼계로 223"
"경상남도 김해시 삼문동","583-3","0583","0003","갑오마을11단지부영e그린타운","월세","59.9888","202001","6","1,000","20","15","2003","삼문로 88"
"경상남도 김해시 삼문동","583-3","0583","0003","갑오마을11단지부영e그린타운","월세","59.9888","202001","8","4,000","10","11","2003","삼문로 88"
"경상남도 김해시 삼문동","1266","1266","0000","신장유 일동미라주 더파크 아파트","전세","74.9577","202001","8","15,500","0","9","2017","장유로334번길 73"
"경상남도 김해시 삼문동","1266","1266","0000","신장유 일동미라주 더파크 아파트","전세","59.9365","202001","11","14,500","0","3","2017","장유로334번길 73"
"경상남도 김해시 삼문동","1266","1266","0000","신장유 일동미라주 더파크 아파트","전세","84.937","202001","15","17,000","0","19","2017","장유로334번길 73"
"경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","전세","47.382","202001","9","6,500","0","15","2002","번화2로 90"
"경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","월세","47.382","202001","12","1,000","25","12","2002","번화2로 90"
"경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","전세","47.382","202001","13","6,000","0","13","2002","번화2로 90"
"경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","월세","47.382","202001","17","500","20","3","2002","번화2로 90"
"경상남도 김해시 삼문동","60-3","0060","0003","젤미마을1단지부영11차","전세","47.382","202001","17","6,000","0","11","2002","번화2로 90"
"경상남도 김해시 삼문동","61-3","0061","0003","젤미마을2단지주공","월세","45.88","202001","3","1,709","4","8","2002","능동로 76"
"경상남도 김해시 삼문동","61-8","0061","0008","젤미마을7단지부영그린타운6차","전세","80.8839","202001","7","11,000","0","3","2004","번화1로84번길 9"
"경상남도 김해시 삼방동","690-1","0690","0001","동원","전세","59.96","202001","7","8,000","0","6","1991","삼안로 226"
"경상남도 김해시 삼방동","690-1","0690","0001","동원","월세","59.96","202001","9","2,000","25","13","1991","삼안로 226"
"경상남도 김해시 삼방동","173-2","0173","0002","백송","월세","53.9496","202001","7","2,000","38","4","2015","활천로255번길 32-20"
"경상남도 김해시 삼방동","691-2","0691","0002","한일","전세","84.86","202001","9","8,500","0","2","1992","삼안로 244"
"경상남도 김해시 삼방동","691-2","0691","0002","한일","월세","74.14","202001","21","1,000","37","13","1992","삼안로 244"
"경상남도 김해시 신문동","1223","1223","0000","아남","전세","59.905","202001","7","6,000","0","12","1997","장유로330번길 15"
"경상남도 김해시 신문동","527-2","0527","0002","장유2차쌍용예가","전세","119.721","202001","22","14,000","0","5","2008","장유로 362"
"경상남도 김해시 신문동","530-2","0530","0002","장유쌍용예가","전세","77.6642","202001","1","10,000","0","5","2007","장유로 360"
"경상남도 김해시 어방동","499","0499","0000","대우유토피아","전세","59.99","202001","2","7,500","0","15","1994","인제로 167"
"경상남도 김해시 어방동","499","0499","0000","대우유토피아","전세","59.99","202001","20","8,500","0","6","1994","인제로 167"
"경상남도 김해시 어방동","458-8","0458","0008","시영","월세","59.88","202001","13","2,000","30","5","1991","인제로169번길 9"
"경상남도 김해시 어방동","680","0680","0000","어방동원","월세","84.93","202001","20","1,000","50","15","1998","활천로 181"
"경상남도 김해시 어방동","577","0577","0000","어방화인아파트","전세","59.84","202001","6","7,500","0","20","1996","인제로 167-1"
"경상남도 김해시 외동","1251","1251","0000","내외대동한마음","전세","59.8","202001","11","10,000","0","4","1993","함박로101번길 19"
"경상남도 김해시 외동","1251","1251","0000","내외대동한마음","월세","59.63","202001","15","1,000","40","3","1993","함박로101번길 19"
"경상남도 김해시 외동","1260-1","1260","0001","덕산베스트타운","월세","59.82","202001","18","3,000","35","11","1997","함박로119번길 6"
"경상남도 김해시 외동","705-1","0705","0001","동성","월세","59.97","202001","10","3,000","20","2","1989","평전로 33"
"경상남도 김해시 외동","705-1","0705","0001","동성","월세","59.97","202001","15","500","30","2","1989","평전로 33"
"경상남도 김해시 외동","1261-1","1261","0001","동일","월세","59.85","202001","11","1,000","35","4","1995","함박로 162"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","39.74","202001","2","500","30","10","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","전세","59.99","202001","9","9,000","0","14","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","39.74","202001","10","1,000","30","4","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","39.74","202001","11","1,500","20","15","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","59.99","202001","14","1,000","35","8","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","59.99","202001","17","500","40","1","1996","우암로 36"
"경상남도 김해시 외동","1250-1","1250","0001","뜨란채","월세","59.99","202001","23","1,000","43","2","1996","우암로 36"
"경상남도 김해시 외동","1260-3","1260","0003","서광","전세","59.8","202001","4","12,000","0","1","1995","함박로 149"
"경상남도 김해시 외동","1249-7","1249","0007","성원","월세","39.75","202001","18","2,000","15","9","1996","우암로 8"
"경상남도 김해시 외동","1261-9","1261","0009","한국","월세","49.41","202001","7","1,000","35","9","1997","함박로 122"
"경상남도 김해시 외동","1261-9","1261","0009","한국","월세","39.6","202001","8","1,000","30","10","1997","함박로 122"
"경상남도 김해시 외동","1261-9","1261","0009","한국","월세","39.6","202001","9","1,000","20","3","1997","함박로 122"
"경상남도 김해시 외동","1261-9","1261","0009","한국","전세","49.35","202001","10","9,000","0","14","1997","함박로 122"
"경상남도 김해시 외동","1261-9","1261","0009","한국","월세","49.65","202001","11","1,000","35","2","1997","함박로 122"
"경상남도 김해시 외동","1249-4","1249","0004","한국2","전세","27.648","202001","2","3,500","0","1","1998","분성로 155"
"경상남도 김해시 외동","1249-4","1249","0004","한국2","전세","59.946","202001","3","9,000","0","2","1998","분성로 155"
"경상남도 김해시 외동","1249-4","1249","0004","한국2","전세","27.648","202001","3","3,500","0","7","1998","분성로 155"
